Transaction ID,Customer ID,Amount (TRY),Timestamp,Payment Type,Shipping Type,Card Type (BIN),Shipping City,IS_FRAUD (Target)
11131,177,1181.4319616308073,2023-01-05 23:08:00,Debit Card,Pick-up,Amex,Ankara,0
11132,125,1141.3924674339828,2023-01-14 00:28:00,Bank Transfer,Pick-up,Amex,Bursa,0
11133,161,255.25541113417415,2023-01-10 17:42:00,Credit Card,Standard,Visa,Izmir,0
11134,103,376.3514796203245,2023-01-14 21:33:00,Bank Transfer,Pick-up,Amex,Bursa,0
11135,188,1945.4492501683526,2023-01-27 20:47:00,Debit Card,Standard,Amex,Ankara,0
11136,141,495.54915617180296,2023-01-12 00:46:00,Debit Card,Express,MasterCard,Antalya,0
11137,188,1956.0316300812174,2023-01-18 12:56:00,Debit Card,Standard,Visa,Istanbul,0
11138,117,1087.2297777223137,2023-01-21 20:05:00,Credit Card,Express,Amex,Bursa,0
11139,139,314.7886417746774,2023-01-05 14:38:00,Credit Card,Express,Amex,Istanbul,0
11140,171,243.63929536970124,2023-01-26 23:39:00,Debit Card,Express,Amex,Bursa,0
11141,138,457.28493787619294,2023-01-24 04:17:00,Bank Transfer,Express,MasterCard,Bursa,0
11142,113,1854.9927935494047,2023-01-29 06:28:00,Bank Transfer,Express,MasterCard,Antalya,0
11143,131,857.5929374400422,2023-01-30 22:36:00,Debit Card,Standard,MasterCard,Izmir,0
11144,150,821.0968225861831,2023-01-26 10:34:00,Bank Transfer,Express,Amex,Ankara,0
11145,137,660.7522090868393,2023-01-12 15:15:00,Debit Card,Pick-up,MasterCard,Ankara,0
11146,196,336.7706086048473,2023-01-17 05:42:00,Bank Transfer,Pick-up,Amex,Ankara,0
11147,122,1001.3098345251925,2023-01-16 13:14:00,Debit Card,Express,Visa,Izmir,0
11148,162,303.5931758967204,2023-01-02 13:33:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11149,114,1679.1864609455388,2023-01-27 04:30:00,Credit Card,Standard,MasterCard,Ankara,0
11150,196,772.2741232368477,2023-01-01 14:24:00,Debit Card,Standard,Visa,Istanbul,0
11151,124,780.8669571745029,2023-01-24 15:16:00,Debit Card,Express,Amex,Izmir,0
11152,116,974.312535542154,2023-01-28 22:22:00,Bank Transfer,Express,Visa,Izmir,0
11153,196,5932.200844009479,2023-01-10 04:46:00,Debit Card,Express,Visa,Antalya,1
11154,165,1989.973047465677,2023-01-15 13:15:00,Debit Card,Pick-up,Visa,Ankara,0
11155,177,7210.820520222622,2023-01-27 03:17:00,Debit Card,Pick-up,Amex,Antalya,1
11156,152,221.99332239024784,2023-01-12 07:49:00,Credit Card,Standard,MasterCard,Ankara,0
11157,150,1233.4108160750134,2023-01-03 19:34:00,Credit Card,Pick-up,Amex,Izmir,0
11158,138,345.5893710962659,2023-01-01 15:35:00,Bank Transfer,Standard,MasterCard,Izmir,0
11159,150,110.32840722611685,2023-01-16 19:38:00,Credit Card,Pick-up,Amex,Bursa,0
11160,169,1942.9471996706338,2023-01-12 14:29:00,Bank Transfer,Standard,Amex,Bursa,0
11161,105,1558.4008384923995,2023-01-07 18:06:00,Credit Card,Express,Amex,Izmir,0
11162,166,12700.52818142337,2023-01-29 03:42:00,Bank Transfer,Pick-up,MasterCard,Izmir,1
11163,106,981.8629736433728,2023-01-15 01:25:00,Credit Card,Standard,Amex,Istanbul,0
11164,150,7045.096908465403,2023-01-25 04:13:00,Credit Card,Pick-up,Visa,Istanbul,1
11165,171,378.25706404230397,2023-01-10 21:32:00,Bank Transfer,Express,Amex,Antalya,0
11166,141,531.4694820017919,2023-01-15 19:16:00,Debit Card,Standard,Visa,Bursa,0
11167,163,1685.170969060515,2023-01-26 22:51:00,Debit Card,Pick-up,MasterCard,Bursa,0
11168,114,744.5620118793086,2023-01-14 07:22:00,Credit Card,Pick-up,MasterCard,Izmir,0
11169,128,1662.289198903017,2023-01-12 02:00:00,Bank Transfer,Express,Amex,Izmir,0
11170,132,1432.5767623597121,2023-01-22 09:11:00,Debit Card,Express,Amex,Antalya,0
11171,193,395.48330428013776,2023-01-30 07:50:00,Bank Transfer,Standard,Amex,Bursa,0
11172,126,1039.5204139334971,2023-01-18 12:16:00,Debit Card,Pick-up,Visa,Istanbul,0
11173,135,1370.9052769614977,2023-01-23 13:07:00,Bank Transfer,Pick-up,MasterCard,Ankara,0
11174,128,508.322568867459,2023-01-06 09:14:00,Credit Card,Express,Visa,Antalya,0
11175,137,10813.658673985503,2023-01-03 04:58:00,Bank Transfer,Express,Visa,Ankara,1
11176,156,1112.4139322131143,2023-01-09 22:13:00,Debit Card,Standard,Amex,Istanbul,0
11177,196,372.22199836307624,2023-01-03 19:22:00,Credit Card,Pick-up,Amex,Istanbul,0
11178,126,7685.67195011255,2023-01-10 02:49:00,Bank Transfer,Pick-up,Visa,Ankara,1
11179,154,1999.4419181040323,2023-01-22 03:05:00,Debit Card,Standard,Visa,Antalya,0
11180,132,343.5169087436564,2023-01-02 18:55:00,Credit Card,Standard,Amex,Ankara,0
11181,167,1642.6760137330798,2023-01-28 10:42:00,Bank Transfer,Express,Amex,Antalya,0
11182,185,2941.673728948052,2023-01-20 02:39:00,Debit Card,Express,Visa,Antalya,1
11183,165,1575.6572424471701,2023-01-25 03:14:00,Bank Transfer,Standard,Amex,Izmir,0
11184,109,1482.4269500867558,2023-01-13 22:24:00,Bank Transfer,Standard,Amex,Bursa,0
11185,104,635.9543019208431,2023-01-15 03:10:00,Credit Card,Pick-up,Visa,Bursa,0
11186,173,685.3550792506771,2023-01-19 12:41:00,Credit Card,Standard,Visa,Istanbul,0
11187,196,1595.4167143276923,2023-01-17 15:48:00,Debit Card,Standard,MasterCard,Izmir,0
11188,137,949.8187481802596,2023-01-11 17:50:00,Credit Card,Pick-up,Visa,Bursa,0
11189,112,1475.095155988027,2023-01-18 03:44:00,Debit Card,Standard,Amex,Antalya,0
11190,130,338.5690873633778,2023-01-27 21:36:00,Bank Transfer,Express,Visa,Antalya,0
11191,146,1712.4876747080293,2023-01-21 09:37:00,Bank Transfer,Express,Visa,Ankara,0
11192,199,1436.2251975305223,2023-01-20 20:12:00,Debit Card,Pick-up,Visa,Ankara,0
11193,187,1818.538477227926,2023-01-06 04:53:00,Bank Transfer,Standard,MasterCard,Antalya,0
11194,151,308.1261391181963,2023-01-03 20:23:00,Credit Card,Express,MasterCard,Antalya,0
11195,155,7812.330898858464,2023-01-25 03:44:00,Bank Transfer,Express,Amex,Ankara,1
11196,114,7889.438032003762,2023-01-03 03:54:00,Credit Card,Express,MasterCard,Bursa,1
11197,128,739.2484440662258,2023-01-03 14:24:00,Debit Card,Express,Visa,Istanbul,0
11198,107,6113.268907639983,2023-01-19 02:32:00,Debit Card,Standard,MasterCard,Ankara,1
11199,104,124.06404841521427,2023-01-04 21:14:00,Bank Transfer,Standard,Visa,Bursa,0
11200,128,1504.4270753226733,2023-01-28 23:39:00,Bank Transfer,Standard,MasterCard,Bursa,0
11201,146,1121.1788348361893,2023-01-06 02:51:00,Credit Card,Standard,MasterCard,Bursa,0
11202,167,162.59505114488886,2023-01-13 12:28:00,Credit Card,Express,MasterCard,Izmir,0
11203,175,8920.321959646593,2023-01-25 02:32:00,Bank Transfer,Pick-up,Visa,Izmir,1
11204,144,960.2250506008164,2023-01-10 17:10:00,Bank Transfer,Pick-up,MasterCard,Bursa,0
11205,101,117.19945587875,2023-01-12 13:06:00,Debit Card,Express,Visa,Antalya,0
11206,126,1940.735067353786,2023-01-15 05:09:00,Debit Card,Express,Visa,Izmir,0
11207,194,1900.7686790244088,2023-01-29 06:42:00,Debit Card,Pick-up,Amex,Ankara,0
11208,135,1050.1597114870353,2023-01-28 19:17:00,Bank Transfer,Pick-up,MasterCard,Izmir,0
11209,135,232.66122037652488,2023-01-05 22:50:00,Bank Transfer,Express,Amex,Antalya,0
11210,125,1521.511382117254,2023-01-05 17:48:00,Bank Transfer,Express,Amex,Istanbul,0
11211,142,6535.858067076605,2023-01-29 05:32:00,Debit Card,Standard,Visa,Izmir,1
11212,126,639.7725826642908,2023-01-28 03:39:00,Bank Transfer,Standard,MasterCard,Bursa,0
11213,168,1008.2654461806857,2023-01-13 10:03:00,Credit Card,Pick-up,Visa,Bursa,0
11214,119,6921.1742836051,2023-01-30 05:39:00,Bank Transfer,Express,Visa,Bursa,1
11215,110,7429.669625715283,2023-01-13 03:02:00,Bank Transfer,Pick-up,MasterCard,Istanbul,1
11216,173,910.3862416278868,2023-01-30 19:32:00,Bank Transfer,Standard,Visa,Antalya,0
11217,137,1231.2228411211606,2023-01-08 06:10:00,Bank Transfer,Standard,MasterCard,Ankara,0
11218,105,1841.5326856824358,2023-01-15 04:23:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11219,171,756.4227698422527,2023-01-02 09:55:00,Credit Card,Standard,Visa,Istanbul,0
11220,122,1465.1471032789007,2023-01-29 07:05:00,Credit Card,Express,Visa,Bursa,0
11221,146,1794.1824858072528,2023-01-12 23:21:00,Bank Transfer,Pick-up,Amex,Antalya,0
11222,189,6081.861397844192,2023-01-17 05:54:00,Debit Card,Express,Visa,Ankara,1
11223,145,914.7388809447131,2023-01-18 19:05:00,Bank Transfer,Express,MasterCard,Bursa,0
11224,111,1224.12812144182,2023-01-23 23:06:00,Bank Transfer,Standard,Amex,Ankara,0
11225,189,1203.2431808738518,2023-01-24 09:31:00,Bank Transfer,Express,MasterCard,Izmir,0
11226,112,1622.84921753624,2023-01-10 06:11:00,Debit Card,Pick-up,Amex,Ankara,0
11227,161,979.1425983676708,2023-01-15 08:50:00,Debit Card,Express,Visa,Bursa,0
11228,181,1992.4397517969103,2023-01-14 07:43:00,Debit Card,Express,Visa,Izmir,0
11229,188,165.96955929119753,2023-01-28 07:46:00,Credit Card,Express,Visa,Bursa,0
11230,196,56.17730473236839,2023-01-04 09:15:00,Debit Card,Express,MasterCard,Bursa,0
11231,159,1298.3867075412663,2023-01-09 12:14:00,Credit Card,Express,Amex,Izmir,0
11232,142,631.9480791056595,2023-01-20 21:01:00,Credit Card,Standard,MasterCard,Ankara,0
11233,175,518.7456579639934,2023-01-08 13:45:00,Debit Card,Pick-up,Amex,Istanbul,0
11234,199,658.2032060083469,2023-01-12 00:42:00,Debit Card,Standard,Visa,Istanbul,0
11235,167,549.2927519546608,2023-01-14 05:21:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11236,104,110.04059683787331,2023-01-21 04:58:00,Credit Card,Pick-up,Visa,Istanbul,0
11237,136,1944.489432661648,2023-01-30 11:11:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11238,171,480.4537024829244,2023-01-24 09:49:00,Debit Card,Pick-up,Visa,Istanbul,0
11239,191,1481.3580370491472,2023-01-25 01:55:00,Debit Card,Pick-up,MasterCard,Izmir,0
11240,130,1537.0629696536419,2023-01-04 08:37:00,Debit Card,Express,MasterCard,Istanbul,0
11241,108,1862.0519261140971,2023-01-18 00:09:00,Credit Card,Standard,Amex,Bursa,0
11242,150,109.57144133209094,2023-01-13 05:47:00,Credit Card,Standard,Visa,Istanbul,0
11243,128,1750.494259971665,2023-01-04 22:56:00,Bank Transfer,Express,Amex,Ankara,0
11244,177,1078.0910526376103,2023-01-10 09:43:00,Debit Card,Pick-up,Amex,Izmir,0
11245,139,1283.4610144333644,2023-01-09 18:15:00,Credit Card,Standard,Visa,Izmir,0
11246,140,1306.7170403860157,2023-01-02 00:26:00,Bank Transfer,Express,MasterCard,Antalya,0
11247,185,1648.6057197202188,2023-01-22 08:51:00,Debit Card,Express,Amex,Bursa,0
11248,110,700.1442782102655,2023-01-13 17:50:00,Credit Card,Standard,Visa,Izmir,0
11249,122,1479.4498202269872,2023-01-01 06:15:00,Debit Card,Standard,MasterCard,Ankara,0
11250,100,1080.7273139582844,2023-01-23 22:30:00,Debit Card,Pick-up,Amex,Istanbul,0
11251,145,1597.1183278954281,2023-01-15 09:46:00,Credit Card,Pick-up,Amex,Izmir,0
11252,120,1981.5647639017602,2023-01-16 21:26:00,Credit Card,Standard,Amex,Ankara,0
11253,189,441.2694839373344,2023-01-30 19:04:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11254,135,1989.5648510419958,2023-01-23 16:11:00,Debit Card,Express,Amex,Antalya,0
11255,153,225.13370085140932,2023-01-06 10:33:00,Debit Card,Pick-up,MasterCard,Izmir,0
11256,186,54.51921841438704,2023-01-02 07:33:00,Bank Transfer,Pick-up,Amex,Izmir,0
11257,156,136.11577554677095,2023-01-22 05:33:00,Debit Card,Express,Visa,Ankara,0
11258,100,716.4756892366853,2023-01-22 18:51:00,Credit Card,Pick-up,Amex,Bursa,0
11259,162,1284.1673448229467,2023-01-29 09:14:00,Debit Card,Express,Visa,Antalya,0
11260,153,1195.4920970091318,2023-01-09 02:06:00,Bank Transfer,Pick-up,Visa,Bursa,1
11261,154,395.3401926126247,2023-01-24 03:40:00,Bank Transfer,Standard,Visa,Izmir,1
11262,139,1877.3275054946498,2023-01-16 05:24:00,Credit Card,Pick-up,MasterCard,Bursa,0
11263,114,1652.756940082863,2023-01-24 04:07:00,Credit Card,Standard,Visa,Istanbul,0
11264,120,1627.9071837211106,2023-01-15 17:19:00,Bank Transfer,Standard,Amex,Antalya,0
11265,146,11492.229477118997,2023-01-18 04:08:00,Bank Transfer,Standard,MasterCard,Bursa,1
11266,172,1415.0668319056035,2023-01-07 02:32:00,Bank Transfer,Standard,Visa,Istanbul,0
11267,152,253.5880530087588,2023-01-15 07:17:00,Credit Card,Standard,MasterCard,Ankara,0
11268,108,828.24536674376,2023-01-26 06:45:00,Bank Transfer,Express,MasterCard,Bursa,0
11269,173,1460.1414986060277,2023-01-23 16:56:00,Bank Transfer,Express,MasterCard,Antalya,0
11270,151,596.6521985434658,2023-01-30 22:43:00,Credit Card,Express,Amex,Istanbul,0
11271,156,1390.4424100656634,2023-01-12 02:29:00,Debit Card,Standard,Visa,Bursa,0
11272,125,97.77197412192209,2023-01-21 02:11:00,Debit Card,Pick-up,MasterCard,Ankara,0
11273,140,646.9678147152067,2023-01-07 10:50:00,Bank Transfer,Express,MasterCard,Bursa,0
11274,134,1120.8041557404867,2023-01-27 15:27:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11275,162,1282.5751675371723,2023-01-10 23:02:00,Debit Card,Pick-up,Visa,Bursa,0
11276,124,1175.2292957007262,2023-01-18 07:41:00,Debit Card,Standard,MasterCard,Antalya,0
11277,189,1410.6247383431876,2023-01-10 16:25:00,Debit Card,Standard,MasterCard,Izmir,0
11278,174,61.873059067686185,2023-01-08 11:22:00,Bank Transfer,Standard,Amex,Istanbul,0
11279,137,1598.4698929909089,2023-01-21 04:13:00,Debit Card,Express,Visa,Istanbul,1
11280,101,1744.441291944333,2023-01-28 21:10:00,Debit Card,Standard,Amex,Istanbul,0
11281,106,1379.4098559758145,2023-01-19 18:52:00,Credit Card,Express,Visa,Istanbul,0
11282,181,270.216703237722,2023-01-29 23:50:00,Bank Transfer,Express,Visa,Bursa,0
11283,190,1692.0451529272295,2023-01-14 20:33:00,Credit Card,Express,Visa,Antalya,0
11284,133,3382.668571794661,2023-01-29 02:35:00,Credit Card,Express,Amex,Ankara,1
11285,190,982.6067741806858,2023-01-12 21:30:00,Bank Transfer,Standard,Amex,Antalya,0
11286,116,333.13320012508757,2023-01-22 14:06:00,Debit Card,Express,Amex,Istanbul,0
11287,142,1434.714610022328,2023-01-04 05:13:00,Credit Card,Standard,Amex,Bursa,0
11288,158,1350.3661209778222,2023-01-13 00:24:00,Bank Transfer,Standard,MasterCard,Bursa,0
11289,150,461.6693187739656,2023-01-30 04:37:00,Debit Card,Express,MasterCard,Istanbul,0
11290,153,1733.6314953711535,2023-01-23 10:04:00,Bank Transfer,Standard,MasterCard,Bursa,0
11291,123,832.5467472284388,2023-01-05 20:48:00,Credit Card,Pick-up,Visa,Istanbul,0
11292,124,620.4044275879465,2023-01-20 00:45:00,Debit Card,Standard,MasterCard,Antalya,0
11293,170,347.0426994558441,2023-01-26 06:26:00,Debit Card,Standard,Visa,Izmir,0
11294,151,569.0276244052981,2023-01-18 14:53:00,Bank Transfer,Express,Amex,Bursa,0
11295,169,92.95249638644314,2023-01-15 11:07:00,Debit Card,Express,Visa,Istanbul,0
11296,187,1187.3521102894254,2023-01-23 22:40:00,Credit Card,Standard,Visa,Istanbul,0
11297,132,1692.3499553706984,2023-01-10 00:47:00,Credit Card,Express,MasterCard,Bursa,0
11298,148,1120.5118764112015,2023-01-13 14:37:00,Credit Card,Pick-up,Amex,Ankara,0
11299,128,477.58422575155765,2023-01-23 07:57:00,Bank Transfer,Pick-up,Amex,Istanbul,0
11300,162,115.65489751705181,2023-01-25 12:35:00,Debit Card,Express,MasterCard,Bursa,0
11301,121,468.52474285466553,2023-01-25 22:52:00,Debit Card,Standard,Amex,Istanbul,0
11302,125,5578.539788363024,2023-01-15 05:44:00,Debit Card,Pick-up,Amex,Ankara,1
11303,127,1531.242285964603,2023-01-11 00:14:00,Credit Card,Pick-up,Amex,Izmir,0
11304,184,416.2935624486595,2023-01-10 22:47:00,Debit Card,Standard,MasterCard,Ankara,0
11305,148,1453.593334041638,2023-01-01 15:46:00,Credit Card,Express,Amex,Antalya,0
11306,170,1740.520263286173,2023-01-11 04:53:00,Debit Card,Pick-up,Visa,Bursa,0
11307,180,935.1963538112963,2023-01-19 22:01:00,Credit Card,Standard,Visa,Ankara,0
11308,183,1651.7923837030569,2023-01-22 00:14:00,Debit Card,Standard,Amex,Izmir,0
11309,148,1131.5818286684364,2023-01-11 19:00:00,Bank Transfer,Pick-up,MasterCard,Istanbul,0
11310,119,1292.3271323077647,2023-01-05 15:59:00,Bank Transfer,Express,MasterCard,Bursa,0
11311,185,6969.593695969497,2023-01-29 04:43:00,Credit Card,Pick-up,MasterCard,Ankara,1
11312,191,953.1867976651164,2023-01-18 10:01:00,Credit Card,Standard,Amex,Izmir,0
11313,162,507.57421146290625,2023-01-08 21:10:00,Debit Card,Pick-up,Amex,Ankara,0
11314,160,641.2284159490398,2023-01-26 05:58:00,Debit Card,Express,Visa,Antalya,0
11315,148,615.4417319400376,2023-01-23 05:41:00,Bank Transfer,Standard,MasterCard,Bursa,0
11316,170,1148.4134153599387,2023-01-30 17:52:00,Debit Card,Express,Visa,Istanbul,0
11317,100,283.9097013965853,2023-01-20 16:49:00,Credit Card,Pick-up,Visa,Izmir,0
11318,195,1837.7437968695535,2023-01-23 00:48:00,Credit Card,Pick-up,MasterCard,Ankara,0
11319,112,1455.2775333020709,2023-01-13 04:56:00,Credit Card,Express,Amex,Bursa,0
11320,193,832.8189802807276,2023-01-21 03:21:00,Credit Card,Pick-up,Amex,Ankara,0
11321,186,359.317081826437,2023-01-13 09:28:00,Credit Card,Express,Visa,Bursa,0
11322,150,1769.88473095719,2023-01-01 06:30:00,Bank Transfer,Pick-up,Visa,Antalya,0
11323,155,1656.3672756972721,2023-01-16 06:39:00,Bank Transfer,Express,Visa,Ankara,0
11324,182,1457.3570277984995,2023-01-09 00:49:00,Credit Card,Express,Visa,Antalya,0
11325,161,579.5167424519226,2023-01-10 01:09:00,Debit Card,Standard,MasterCard,Izmir,0
11326,131,834.7709429956544,2023-01-16 14:50:00,Credit Card,Standard,Visa,Antalya,0
11327,129,250.35909228222556,2023-01-25 12:48:00,Bank Transfer,Express,Visa,Bursa,0
11328,128,418.62707321868686,2023-01-05 01:47:00,Credit Card,Pick-up,Amex,Izmir,0
11329,148,1576.882442767629,2023-01-11 14:44:00,Bank Transfer,Pick-up,Amex,Ankara,0
11330,144,1444.3255017588335,2023-01-24 14:19:00,Bank Transfer,Pick-up,Amex,Ankara,0
11331,192,1207.2972378030727,2023-01-07 08:01:00,Credit Card,Express,MasterCard,Bursa,0
11332,129,1796.667115556037,2023-01-02 01:39:00,Credit Card,Express,MasterCard,Istanbul,0
11333,115,1187.3697097354386,2023-01-18 16:48:00,Debit Card,Express,Amex,Istanbul,0
11334,139,960.587599929041,2023-01-12 19:47:00,Bank Transfer,Express,Amex,Ankara,0
11335,118,713.7229552962373,2023-01-07 00:53:00,Debit Card,Standard,Visa,Bursa,0
11336,117,12199.69883049582,2023-01-07 05:41:00,Credit Card,Express,Visa,Istanbul,1
11337,100,211.29514997248933,2023-01-08 03:50:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11338,177,1865.2303755185765,2023-01-22 11:08:00,Debit Card,Standard,MasterCard,Ankara,0
11339,146,1662.0935868654858,2023-01-04 01:06:00,Debit Card,Pick-up,Visa,Antalya,0
11340,165,303.3633528446175,2023-01-23 09:43:00,Debit Card,Express,Amex,Bursa,0
11341,191,7458.3685715268075,2023-01-20 04:32:00,Credit Card,Standard,Visa,Antalya,1
11342,193,1739.7685644107194,2023-01-13 00:23:00,Credit Card,Express,MasterCard,Istanbul,0
11343,137,1165.0278690339499,2023-01-09 12:02:00,Credit Card,Standard,MasterCard,Istanbul,0
11344,150,1819.0396520432134,2023-01-07 05:07:00,Bank Transfer,Pick-up,Visa,Izmir,0
11345,162,1888.818442791283,2023-01-05 02:50:00,Credit Card,Express,Visa,Ankara,0
11346,103,873.6498182593965,2023-01-27 12:10:00,Bank Transfer,Express,Visa,Bursa,0
11347,100,785.761639742331,2023-01-01 08:27:00,Debit Card,Standard,MasterCard,Ankara,0
11348,107,1875.8262502398559,2023-01-01 23:56:00,Debit Card,Standard,Amex,Antalya,0
11349,128,1366.5231192418528,2023-01-19 20:31:00,Credit Card,Express,Visa,Bursa,0
11350,154,276.2442286289301,2023-01-09 01:38:00,Debit Card,Standard,MasterCard,Bursa,0
11351,102,132.46891098422833,2023-01-07 01:50:00,Credit Card,Express,MasterCard,Istanbul,0
11352,131,1151.026649444663,2023-01-12 04:42:00,Bank Transfer,Standard,MasterCard,Antalya,0
11353,109,1863.833382604928,2023-01-06 02:34:00,Debit Card,Pick-up,Visa,Istanbul,0
11354,173,10984.89565742942,2023-01-22 05:19:00,Credit Card,Standard,Visa,Istanbul,1
11355,182,8858.342290967628,2023-01-15 04:20:00,Debit Card,Pick-up,Amex,Izmir,1
11356,133,321.27590533762066,2023-01-10 14:40:00,Debit Card,Standard,MasterCard,Istanbul,0
11357,196,545.7511983099564,2023-01-26 19:27:00,Credit Card,Standard,Visa,Ankara,0
11358,186,1757.2468917776016,2023-01-04 11:57:00,Debit Card,Express,MasterCard,Bursa,0
11359,154,406.4741114809559,2023-01-20 21:13:00,Debit Card,Standard,MasterCard,Istanbul,0
11360,191,592.9568460883474,2023-01-18 00:15:00,Debit Card,Standard,Amex,Ankara,0
11361,131,302.7212698311118,2023-01-12 00:08:00,Debit Card,Pick-up,Visa,Antalya,0
11362,149,1368.4110512581017,2023-01-26 08:03:00,Bank Transfer,Standard,Visa,Bursa,0
11363,106,1890.7654954582588,2023-01-06 10:37:00,Debit Card,Express,MasterCard,Antalya,0
11364,192,574.4876616110026,2023-01-24 15:49:00,Debit Card,Pick-up,MasterCard,Ankara,0
11365,107,977.0428853076437,2023-01-06 02:50:00,Credit Card,Express,Amex,Antalya,0
11366,164,1286.9624924368484,2023-01-05 10:51:00,Bank Transfer,Express,Amex,Antalya,0
11367,156,1998.9591840204798,2023-01-28 04:13:00,Credit Card,Express,Amex,Antalya,0
11368,166,254.3757267452656,2023-01-22 04:19:00,Credit Card,Express,Amex,Istanbul,0
11369,187,1022.2130590361328,2023-01-21 23:45:00,Credit Card,Pick-up,Amex,Istanbul,0
11370,186,800.9842338098751,2023-01-01 11:32:00,Bank Transfer,Standard,Amex,Istanbul,0
11371,158,1738.3493221835927,2023-01-21 02:06:00,Credit Card,Express,MasterCard,Bursa,0
11372,171,978.1370754727291,2023-01-24 18:46:00,Credit Card,Pick-up,Amex,Ankara,0
11373,153,266.4061729410388,2023-01-28 04:44:00,Credit Card,Express,MasterCard,Istanbul,0
11374,166,1287.127083308838,2023-01-06 20:48:00,Debit Card,Standard,MasterCard,Antalya,0
11375,150,1553.0222056145656,2023-01-07 23:53:00,Credit Card,Pick-up,Visa,Antalya,0
11376,196,55.618440747948455,2023-01-25 14:14:00,Bank Transfer,Pick-up,MasterCard,Antalya,0
11377,191,11170.62685247607,2023-01-04 04:49:00,Bank Transfer,Standard,MasterCard,Antalya,1
11378,107,2672.875838390358,2023-01-05 03:53:00,Debit Card,Pick-up,Amex,Izmir,1
11379,133,1126.5352610740867,2023-01-15 15:01:00,Bank Transfer,Standard,MasterCard,Bursa,0
11380,134,860.8051263405277,2023-01-06 00:11:00,Bank Transfer,Pick-up,Amex,Ankara,0
11381,195,1453.3249423905343,2023-01-07 21:27:00,Debit Card,Pick-up,Amex,Ankara,0
11382,187,773.7651488321966,2023-01-09 06:47:00,Credit Card,Standard,Amex,Istanbul,0
11383,177,1746.038194529336,2023-01-18 01:54:00,Debit Card,Standard,Visa,Izmir,0
11384,131,1474.4679038696408,2023-01-07 11:16:00,Credit Card,Pick-up,Amex,Ankara,0
11385,145,1313.040683572697,2023-01-09 10:57:00,Credit Card,Pick-up,MasterCard,Bursa,0
11386,115,1602.669161347566,2023-01-08 12:46:00,Bank Transfer,Standard,Amex,Antalya,0
11387,167,1520.3449181103456,2023-01-06 12:13:00,Debit Card,Standard,Amex,Istanbul,0
11388,136,120.080416097029,2023-01-27 13:24:00,Bank Transfer,Pick-up,Amex,Bursa,0
11389,153,819.7319899974149,2023-01-29 06:16:00,Bank Transfer,Pick-up,Visa,Ankara,0
11390,184,1865.0742297671552,2023-01-02 10:40:00,Credit Card,Pick-up,MasterCard,Izmir,0
11391,113,295.1623245348411,2023-01-05 05:29:00,Bank Transfer,Standard,Visa,Istanbul,0
11392,194,1487.3382733424999,2023-01-19 03:23:00,Debit Card,Pick-up,MasterCard,Ankara,0
11393,154,1950.4540321038928,2023-01-06 09:57:00,Bank Transfer,Express,Visa,Istanbul,0
11394,147,151.7873266376947,2023-01-06 19:06:00,Bank Transfer,Standard,MasterCard,Ankara,0
11395,181,1380.2780672218903,2023-01-14 19:18:00,Credit Card,Pick-up,Visa,Antalya,0
11396,106,6235.604594596761,2023-01-24 03:12:00,Debit Card,Standard,Amex,Izmir,1
11397,173,1179.3917479807083,2023-01-13 06:13:00,Bank Transfer,Express,Visa,Antalya,0
11398,106,216.41560614443344,2023-01-30 16:22:00,Credit Card,Standard,Visa,Ankara,0
11399,132,133.86355614053198,2023-01-19 03:40:00,Bank Transfer,Pick-up,Amex,Bursa,0
11400,122,1350.3899880742972,2023-01-01 19:44:00,Debit Card,Express,Amex,Antalya,0
11401,184,1655.4533881503999,2023-01-24 22:53:00,Bank Transfer,Express,MasterCard,Bursa,0
11402,118,10199.01783170239,2023-01-18 02:06:00,Bank Transfer,Pick-up,MasterCard,Ankara,1
11403,118,7190.9265830557815,2023-01-16 04:55:00,Credit Card,Pick-up,MasterCard,Izmir,1
11404,135,244.74030121554745,2023-01-04 21:26:00,Bank Transfer,Pick-up,Visa,Bursa,0
11405,128,1391.686665480227,2023-01-03 17:56:00,Credit Card,Standard,MasterCard,Ankara,0
11406,159,521.6833229305846,2023-01-12 11:55:00,Debit Card,Standard,Visa,Bursa,0
11407,181,1826.583970396398,2023-01-18 06:09:00,Bank Transfer,Standard,Visa,Antalya,0
11408,101,1684.6174511141246,2023-01-13 23:30:00,Debit Card,Pick-up,MasterCard,Ankara,0
11409,100,1433.2967858204122,2023-01-19 07:07:00,Debit Card,Pick-up,MasterCard,Antalya,0
11410,146,1900.2496138707043,2023-01-24 01:09:00,Bank Transfer,Standard,Visa,Istanbul,0
11411,168,111.27255194698222,2023-01-27 14:28:00,Credit Card,Express,Amex,Ankara,0
11412,119,1485.590828868486,2023-01-18 21:45:00,Debit Card,Standard,Amex,Bursa,0
11413,110,693.9734197059904,2023-01-23 16:58:00,Debit Card,Express,Visa,Istanbul,0
